,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
5640.json,1.0558592187708309,0.0098678431660825,133,98.1934468254724,2020-07-12 14:06:19.917344354,2020-07-12 14:06:20.973203573,27.123160312050267,30.85557186155391,-43.44322,-39.637478,Control,Present,Travelling,6.0
5644.json,1.2830775194269073,0.0098698270725146,29,98.73913210959026,2020-07-12 14:06:21.802836184,2020-07-12 14:06:23.085913703,29.69852904799562,32.52407241015701,-42.02745,-39.059055,Control,Present,Travelling,6.0
5652.json,1.0308560853636646,0.0098176770034634,154,98.28364254916907,2020-07-12 14:06:13.767416390,2020-07-12 14:06:14.798272476,21.280205037043643,24.10157309312087,-49.29427,-46.42968,Control,Present,Travelling,6.0
5657.json,1.2321951645362557,0.00985756131629,154,98.73755965897928,2020-07-12 14:06:15.149944734,2020-07-12 14:06:16.382139898,29.640930458807176,30.640896864860288,-39.90989,-38.79777,Control,Present,Travelling,6.0
5668.json,1.688739423926222,0.009933761317213,158,97.70686006065394,2020-07-12 14:06:29.506215474,2020-07-12 14:06:31.194954898,19.00499822508614,23.05377175672999,-54.40905,-50.394947,Control,Present,Travelling,6.0
5681.json,2.5763319236547844,0.0099472275044586,12,99.0938270074302,2020-07-12 14:06:22.641771485,2020-07-12 14:06:25.218103409,24.855638970531547,28.453716154068985,-45.346127,-41.51796,Control,Present,Travelling,6.0
5682.json,1.237035062171275,0.0098962804973702,99,97.98996571119535,2020-07-12 14:06:04.410418607,2020-07-12 14:06:05.647453669,15.6995451266949,18.881844471662472,-59.251804,-55.913574,Control,Present,Travelling,6.0
5684.json,1.2019323780303894,0.009851904737954,9,99.7682068684069,2020-07-12 14:06:06.231417732,2020-07-12 14:06:07.433350110,13.65267911494173,15.946158276488449,-58.933174,-56.54161,Control,Present,Travelling,6.0
5685.json,1.0094152756240942,0.009896228192393,96,97.5506036943688,2020-07-12 14:06:01.430087407,2020-07-12 14:06:02.439502683,18.363584353229196,22.439834564689576,-53.940235,-49.92871,Control,Present,Travelling,6.0
5687.json,1.0558592187708309,0.0098678431660825,169,98.43376399613004,2020-07-12 14:06:12.430342621,2020-07-12 14:06:13.486201840,36.03853730510052,37.44435514005503,-39.341434,-37.894047,Control,Present,Travelling,6.0
5698.json,1.36721953758883,0.0099073879535422,9,98.91239495502413,2020-07-12 14:06:01.892614868,2020-07-12 14:06:03.259834406,15.220361798308616,17.733589327612588,-57.93516,-55.565746,Control,Present,Travelling,6.0
5701.json,2.210439370890703,0.0099122841743977,115,99.13488415619918,2020-07-12 14:06:06.879732772,2020-07-12 14:06:09.090172143,26.860342645473,29.439967055613383,-43.171482,-40.329926,Control,Present,Travelling,6.0
5703.json,1.4505885884238214,0.0098679495811144,43,100.0,2020-07-12 14:06:08.008820764,2020-07-12 14:06:09.459409352,21.319735334219175,27.77916963504312,-50.12895,-43.813206,Control,Present,Travelling,6.0
