,start_dt,stop_dt,activation_state,fishing_net,behaviour,group_size,date,sequence,file,duration,category
3659.json,2022-07-18 19:09:17.440122009,2022-07-18 19:09:17.549553338,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.109431329,0
366.json,2020-07-11 11:58:14.314341342,2020-07-11 11:58:15.193839908,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.879498566,199
3660.json,2022-07-18 19:09:21.910185859,2022-07-18 19:09:22.091971248,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.181785389,0
3661.json,2022-07-18 19:09:49.811646274,2022-07-18 19:09:50.567171079,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.755524805,10
3662.json,2022-07-18 19:09:32.602298707,2022-07-18 19:09:33.081524384,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.479225677,0
3664.json,2022-07-18 19:09:42.911799409,2022-07-18 19:09:43.108725195,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.196925786,0
3665.json,2022-07-18 19:09:03.857010955,2022-07-18 19:09:05.284965964,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,1.427955009,17
3666.json,2022-07-18 19:09:11.799757358,2022-07-18 19:09:12.893868400,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,1.094111042,10
3667.json,2022-07-18 19:09:06.798693600,2022-07-18 19:09:06.994747448,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.196053848,0
3668.json,2022-07-18 19:09:53.580207466,2022-07-18 19:09:54.005147219,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.424939753,0
3669.json,2022-07-18 19:09:22.584889322,2022-07-18 19:09:22.736959792,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.15207047,0
367.json,2020-07-11 11:58:34.971337155,2020-07-11 11:58:35.811225170,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.839888015,0
3670.json,2022-07-18 19:09:13.186811806,2022-07-18 19:09:13.434893098,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.248081292,0
3671.json,2022-07-18 19:09:51.224863591,2022-07-18 19:09:51.721144410,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.496280819,0
3672.json,2022-07-18 19:09:15.361059585,2022-07-18 19:09:15.579823252,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.218763667,0
3673.json,2022-07-18 19:09:05.491578449,2022-07-18 19:09:06.074245706,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.582667257,211
3674.json,2022-07-18 19:09:16.844815582,2022-07-18 19:09:17.074621372,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.22980579,0
3675.json,2022-07-18 19:09:44.124667935,2022-07-18 19:09:45.033033132,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.908365197,0
3677.json,2022-07-18 19:09:00.471300590,2022-07-18 19:09:01.202492278,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.731191688,0
3679.json,2022-07-18 19:09:47.709705359,2022-07-18 19:09:48.284325017,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.574619658,0
368.json,2020-07-11 11:58:00.387942469,2020-07-11 11:58:00.542730034,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.154787565,0
3681.json,2022-07-18 19:09:17.008962575,2022-07-18 19:09:17.170920941,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.161958366,0
3682.json,2022-07-18 19:09:39.325558740,2022-07-18 19:09:39.666783090,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.34122435,0
3683.json,2022-07-18 19:09:07.359741315,2022-07-18 19:09:07.762277408,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.402536093,0
3684.json,2022-07-18 19:09:13.924212060,2022-07-18 19:09:14.322853032,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.398640972,0
3685.json,2022-07-18 19:09:52.661755369,2022-07-18 19:09:53.653959234,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.992203865,0
3686.json,2022-07-18 19:09:54.251451341,2022-07-18 19:09:55.010501360,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.759050019,0
3687.json,2022-07-18 19:09:19.950451565,2022-07-18 19:09:20.663594583,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.713143018,0
3688.json,2022-07-18 19:09:38.793457932,2022-07-18 19:09:39.376546286,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.583088354,0
3689.json,2022-07-18 19:09:30.330910781,2022-07-18 19:09:30.456717355,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.125806574,0
369.json,2020-07-11 11:58:59.503435728,2020-07-11 11:58:59.990837639,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.487401911,0
3691.json,2022-07-18 19:09:01.387031133,2022-07-18 19:09:01.723031123,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.33599999,0
3693.json,2022-07-18 19:09:04.761925409,2022-07-18 19:09:04.971865562,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.209940153,0
3694.json,2022-07-18 19:09:05.194474518,2022-07-18 19:09:05.456899710,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.262425192,0
3695.json,2022-07-18 19:09:04.613519439,2022-07-18 19:09:05.351929633,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.738410194,0
3696.json,2022-07-18 19:09:09.623360226,2022-07-18 19:09:11.174510065,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,1.551149839,0
3697.json,2022-07-18 19:09:14.546981647,2022-07-18 19:09:14.776242979,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.229261332,0
3698.json,2022-07-18 19:09:15.473611907,2022-07-18 19:09:15.988816195,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.515204288,0
3699.json,2022-07-18 19:09:17.116205277,2022-07-18 19:09:17.284729523,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.168524246,0
37.json,2020-07-11 09:36:31.537910116,2020-07-11 09:36:31.997272166,DUR,Present,Travelling,8.0,2020-07-11 09:36:00,2020-07-11_09:33,2020-07-11_09:36,0.45936205,0
370.json,2020-07-11 11:58:25.931189917,2020-07-11 11:58:26.781448669,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.850258752,42
3700.json,2022-07-18 19:09:28.536408070,2022-07-18 19:09:29.160133407,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.623725337,0
3701.json,2022-07-18 19:09:30.119835306,2022-07-18 19:09:30.221878416,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.10204311,0
3702.json,2022-07-18 19:09:41.436652784,2022-07-18 19:09:42.162076699,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.725423915,0
3703.json,2022-07-18 19:09:42.128484366,2022-07-18 19:09:42.312309835,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.183825469,0
3704.json,2022-07-18 19:09:51.112072496,2022-07-18 19:09:51.622600611,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.510528115,0
3705.json,2022-07-18 19:09:57.578192403,2022-07-18 19:09:57.737560659,DUR,Absent,Foraging,4.0,2022-07-18 19:09:00,2022-07-18_19:03,2022-07-18_19:09,0.159368256,0
3707.json,2022-07-18 19:17:15.084400566,2022-07-18 19:17:15.266840707,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.182440141,0
3708.json,2022-07-18 19:17:06.885762745,2022-07-18 19:17:07.561283497,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.675520752,0
3709.json,2022-07-18 19:17:24.166578551,2022-07-18 19:17:24.491890621,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.32531207,0
3710.json,2022-07-18 19:17:58.948792676,2022-07-18 19:17:59.355585066,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.40679239,0
3711.json,2022-07-18 19:17:53.481974837,2022-07-18 19:17:53.669682886,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.187708049,0
3712.json,2022-07-18 19:17:34.155445941,2022-07-18 19:17:34.578493473,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.423047532,0
3713.json,2022-07-18 19:17:40.306625783,2022-07-18 19:17:40.522596987,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.215971204,0
3714.json,2022-07-18 19:17:23.556859085,2022-07-18 19:17:23.676843088,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.119984003,0
3715.json,2022-07-18 19:17:04.442447771,2022-07-18 19:17:04.728358475,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.285910704,0
3716.json,2022-07-18 19:17:37.931587797,2022-07-18 19:17:38.128781376,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.197193579,0
3717.json,2022-07-18 19:17:50.687145931,2022-07-18 19:17:51.230982444,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.543836513,0
3718.json,2022-07-18 19:17:02.158065727,2022-07-18 19:17:02.295318522,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.137252795,0
3719.json,2022-07-18 19:17:05.316878135,2022-07-18 19:17:05.725872937,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.408994802,0
3720.json,2022-07-18 19:17:57.942516765,2022-07-18 19:17:58.190874224,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.248357459,0
3722.json,2022-07-18 19:17:46.075447781,2022-07-18 19:17:46.178709518,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.103261737,0
3723.json,2022-07-18 19:17:43.711639721,2022-07-18 19:17:44.658485084,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.946845363,0
3724.json,2022-07-18 19:17:50.928309781,2022-07-18 19:17:51.103766171,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.17545639,0
3725.json,2022-07-18 19:17:28.454113511,2022-07-18 19:17:29.124188911,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.6700754,0
3726.json,2022-07-18 19:17:24.596772655,2022-07-18 19:17:24.808314383,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.211541728,0
3727.json,2022-07-18 19:17:46.577458688,2022-07-18 19:17:46.877712048,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.30025336,0
3729.json,2022-07-18 19:17:54.848686842,2022-07-18 19:17:55.008665511,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.159978669,0
373.json,2020-07-11 11:58:48.009598720,2020-07-11 11:58:48.888250797,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.878652077,0
3730.json,2022-07-18 19:17:29.670319729,2022-07-18 19:17:30.402367422,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.732047693,6
3731.json,2022-07-18 19:17:57.661330446,2022-07-18 19:17:58.350736496,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.68940605,0
3732.json,2022-07-18 19:17:10.191896694,2022-07-18 19:17:11.064595329,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.872698635,0
3733.json,2022-07-18 19:17:04.637002392,2022-07-18 19:17:04.775728296,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.138725904,0
3734.json,2022-07-18 19:17:36.189165828,2022-07-18 19:17:36.856900467,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.667734639,6
3736.json,2022-07-18 19:17:09.944259133,2022-07-18 19:17:10.160569051,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.216309918,0
3737.json,2022-07-18 19:17:07.231035862,2022-07-18 19:17:07.534995334,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.303959472,0
3738.json,2022-07-18 19:17:00.750233066,2022-07-18 19:17:01.343120654,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.592887588,0
3739.json,2022-07-18 19:17:17.296768207,2022-07-18 19:17:17.499512357,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.20274415,0
3740.json,2022-07-18 19:17:40.620873138,2022-07-18 19:17:40.947693975,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.326820837,0
3741.json,2022-07-18 19:17:14.504964402,2022-07-18 19:17:14.720236350,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.215271948,0
3743.json,2022-07-18 19:17:02.683206853,2022-07-18 19:17:02.917929023,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.23472217,0
3744.json,2022-07-18 19:17:38.745011312,2022-07-18 19:17:39.024368883,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.279357571,0
3745.json,2022-07-18 19:17:07.946870451,2022-07-18 19:17:08.600350666,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.653480215,0
3746.json,2022-07-18 19:17:24.010144332,2022-07-18 19:17:24.273238246,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.263093914,0
3747.json,2022-07-18 19:17:05.488447988,2022-07-18 19:17:05.738004139,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.249556151,0
3748.json,2022-07-18 19:17:57.294503624,2022-07-18 19:17:57.819765377,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.525261753,0
3749.json,2022-07-18 19:17:22.229036129,2022-07-18 19:17:22.461005199,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.23196907,0
375.json,2020-07-11 11:58:09.995160031,2020-07-11 11:58:10.760203304,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.765043273,0
3750.json,2022-07-18 19:17:31.629339997,2022-07-18 19:17:32.808125999,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,1.178786002,0
3751.json,2022-07-18 19:17:58.603375980,2022-07-18 19:17:58.731836735,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.128460755,0
3752.json,2022-07-18 19:17:48.540020146,2022-07-18 19:17:48.680210888,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.140190742,0
3753.json,2022-07-18 19:17:21.812954614,2022-07-18 19:17:22.189818870,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.376864256,0
3754.json,2022-07-18 19:17:16.421737008,2022-07-18 19:17:16.815071256,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.393334248,0
3755.json,2022-07-18 19:17:59.010168370,2022-07-18 19:17:59.309910131,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.299741761,0
3756.json,2022-07-18 19:17:47.817625498,2022-07-18 19:17:48.056774411,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.239148913,0
3757.json,2022-07-18 19:17:35.555098482,2022-07-18 19:17:35.702860489,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.147762007,0
3758.json,2022-07-18 19:17:00.827134803,2022-07-18 19:17:01.189317179,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.362182376,0
3759.json,2022-07-18 19:17:21.597120384,2022-07-18 19:17:21.765097987,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.167977603,0
3760.json,2022-07-18 19:17:39.994667378,2022-07-18 19:17:40.114651380,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.119984002,0
3761.json,2022-07-18 19:17:00.147422673,2022-07-18 19:17:00.710541847,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.563119174,0
3762.json,2022-07-18 19:17:15.054735839,2022-07-18 19:17:16.165870278,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,1.111134439,0
3763.json,2022-07-18 19:17:24.516777883,2022-07-18 19:17:24.891864477,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.375086594,0
3764.json,2022-07-18 19:17:53.790740975,2022-07-18 19:17:54.031496951,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.240755976,0
3765.json,2022-07-18 19:17:00.006022704,2022-07-18 19:17:00.194555996,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.188533292,0
3766.json,2022-07-18 19:17:36.838039606,2022-07-18 19:17:37.690128679,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.852089073,0
3767.json,2022-07-18 19:17:03.638852596,2022-07-18 19:17:04.078715218,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.439862622,0
3768.json,2022-07-18 19:17:02.195859975,2022-07-18 19:17:02.468376393,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.272516418,0
3769.json,2022-07-18 19:17:23.901706975,2022-07-18 19:17:24.690988718,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.789281743,0
377.json,2020-07-11 11:58:25.667462016,2020-07-11 11:58:26.051449840,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.383987824,61
3770.json,2022-07-18 19:17:05.474583757,2022-07-18 19:17:05.729338995,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.254755238,0
3771.json,2022-07-18 19:17:41.142110472,2022-07-18 19:17:41.438763232,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.29665276,0
3772.json,2022-07-18 19:17:55.037513075,2022-07-18 19:17:55.632024617,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.594511542,0
3773.json,2022-07-18 19:17:52.681228635,2022-07-18 19:17:52.997558977,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.316330342,0
3774.json,2022-07-18 19:17:52.772918589,2022-07-18 19:17:52.910453521,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.137534932,0
3775.json,2022-07-18 19:17:32.059416381,2022-07-18 19:17:32.706100580,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.646684199,0
3776.json,2022-07-18 19:17:22.257370009,2022-07-18 19:17:22.680453467,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.423083458,0
3777.json,2022-07-18 19:17:51.739878439,2022-07-18 19:17:52.412271436,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.672392997,0
3778.json,2022-07-18 19:17:49.097484509,2022-07-18 19:17:49.353126451,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.255641942,0
3779.json,2022-07-18 19:17:16.547269215,2022-07-18 19:17:16.843525223,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.296256008,0
378.json,2020-07-11 11:58:07.956048631,2020-07-11 11:58:09.079517689,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,1.123469058,0
3780.json,2022-07-18 19:17:28.473479852,2022-07-18 19:17:29.139681984,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.666202132,0
3781.json,2022-07-18 19:17:16.446843449,2022-07-18 19:17:16.769879661,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.323036212,0
3782.json,2022-07-18 19:17:23.044927343,2022-07-18 19:17:23.308892148,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.263964805,0
3783.json,2022-07-18 19:17:03.007441715,2022-07-18 19:17:03.335654918,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.328213203,0
3784.json,2022-07-18 19:17:48.074916742,2022-07-18 19:17:48.297572627,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.222655885,0
3786.json,2022-07-18 19:17:29.813630653,2022-07-18 19:17:30.348141667,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.534511014,0
3787.json,2022-07-18 19:17:04.205598667,2022-07-18 19:17:04.628543496,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.422944829,0
3788.json,2022-07-18 19:17:19.419540097,2022-07-18 19:17:19.793277733,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.373737636,0
3789.json,2022-07-18 19:17:25.201177593,2022-07-18 19:17:25.402053352,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.200875759,0
379.json,2020-07-11 11:58:21.108651164,2020-07-11 11:58:21.462822807,DUR,Present,Travelling,6.0,2020-07-11 11:58:00,2020-07-11_11:40,2020-07-11_11:58,0.354171643,0
3790.json,2022-07-18 19:17:58.169464098,2022-07-18 19:17:58.295070169,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.125606071,0
3791.json,2022-07-18 19:17:42.293360848,2022-07-18 19:17:42.711086743,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.417725895,0
3792.json,2022-07-18 19:17:37.970615693,2022-07-18 19:17:38.794309707,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.823694014,0
3793.json,2022-07-18 19:17:01.511808336,2022-07-18 19:17:01.784685469,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.272877133,0
3794.json,2022-07-18 19:17:37.962399294,2022-07-18 19:17:38.823067104,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.86066781,0
3795.json,2022-07-18 19:17:45.630627990,2022-07-18 19:17:45.781548990,DUR,Absent,Foraging,4.0,2022-07-18 19:17:00,2022-07-18_19:03,2022-07-18_19:17,0.150921,0
